Datum,ZĂˇpas,Tip,Kurz_Start,CLV,Edge,la,lh,Vklad,Sport,Vysledok,Kurz,Zápas
07.02.2026,Las Palmas vs Burgos,1,0.0,0.0,9.7,20.0,1.5,0.0,1.97,,0.0,
07.02.2026,Coventry vs Oxford,Over 2.5,0.0,0.0,8.9,20.0,1.5,0.0,1.76,,0.0,
07.02.2026,Las Palmas vs Burgos,2,0.0,0.0,8.0,4.68,1.5,0.0,5.3,,0.0,
07.02.2026,Andorra vs Sociedad B,2,0.0,0.0,7.7,5.35,1.5,0.0,4.6,,0.0,
07.02.2026,Birmingham vs Leicester,1,0.0,0.0,7.1,20.0,1.5,0.0,1.52,,0.0,
07.02.2026,Fulham vs Everton,1,0.0,0.0,5.4,10.32,1.5,0.0,2.3,,0.0,
07.02.2026,Preston vs Portsmouth,1,0.0,0.0,44.8,20.0,1.5,0.0,2.25,,0.0,
07.02.2026,West Brom vs Stoke,2,0.0,0.0,44.8,20.0,1.5,0.0,3.85,,0.0,
07.02.2026,St Pauli vs Stuttgart,Over 2.5,0.0,0.0,44.6,20.0,1.5,0.0,1.92,,0.0,
07.02.2026,Nantes vs Lyon,Over 2.5,0.0,0.0,43.8,20.0,1.5,0.0,1.96,,0.0,
07.02.2026,Lens vs Rennes,1,0.0,0.0,43.5,20.0,1.5,0.0,1.72,,0.0,
07.02.2026,Swansea vs Sheffield Weds,2,0.0,0.0,43.5,12.64,1.5,0.0,9.6,,0.0,
07.02.2026,Zaragoza vs Eibar,1,0.0,0.0,41.0,20.0,1.5,0.0,3.1,,0.0,
07.02.2026,Birmingham vs Leicester,Over 2.5,0.0,0.0,39.3,20.0,1.5,0.0,1.9,,0.0,
07.02.2026,Brest vs Lorient,1,0.0,0.0,38.7,20.0,1.5,0.0,2.48,,0.0,
07.02.2026,Wrexham vs Millwall,1,0.0,0.0,38.0,20.0,1.5,0.0,2.84,,0.0,
07.02.2026,Nantes vs Lyon,2,0.0,0.0,35.2,20.0,1.5,0.0,1.84,,0.0,
07.02.2026,St Pauli vs Stuttgart,2,0.0,0.0,29.0,20.0,1.5,0.0,1.82,,0.0,
07.02.2026,Las Palmas vs Burgos,Over 2.5,0.0,0.0,27.2,20.0,1.5,0.0,2.6,,0.0,
07.02.2026,Wrexham vs Millwall,Over 2.5,0.0,0.0,26.9,20.0,1.5,0.0,2.1,,0.0,
07.02.2026,Bologna vs Parma,X,0.0,0.0,26.0,20.0,1.5,0.0,4.2,,0.0,
07.02.2026,Valladolid vs Castellon,1,0.0,0.0,9.9,11.77,1.5,0.0,3.1,,0.0,
07.02.2026,Mantova vs Bari,1,0.0,0.0,9.8,20.0,1.5,0.0,2.14,,0.0,
07.02.2026,Juve Stabia vs Padova,X,0.0,0.0,9.7,10.76,1.5,0.0,3.26,,0.0,
07.02.2026,Spezia vs Virtus Entella,1,0.0,0.0,9.7,20.0,1.5,0.0,2.2,,0.0,
07.02.2026,Catanzaro vs Reggiana,Over 2.5,0.0,0.0,9.4,20.0,1.5,0.0,2.04,,0.0,
07.02.2026,Catanzaro vs Reggiana,2,0.0,0.0,8.7,4.63,1.5,0.0,5.7,,0.0,
07.02.2026,Utrecht vs Feyenoord,Over 2.5,0.0,0.0,8.6,20.0,1.5,0.0,1.71,,0.0,
07.02.2026,Catanzaro vs Reggiana,1,0.0,0.0,8.3,20.0,1.5,0.0,1.85,,0.0,
07.02.2026,Valladolid vs Castellon,X,0.0,0.0,7.9,8.6,1.5,0.0,3.3,,0.0,
07.02.2026,Mantova vs Bari,2,0.0,0.0,7.9,6.15,1.5,0.0,4.2,,0.0,
07.02.2026,Carrarese vs Sudtirol,1,0.0,0.0,44.1,20.0,1.5,0.0,2.74,,0.0,
07.02.2026,Alaves vs Getafe,1,0.0,0.0,43.2,20.0,1.5,0.0,2.32,,0.0,
07.02.2026,Utrecht vs Feyenoord,1,0.0,0.0,42.9,20.0,1.5,0.0,3.25,,0.0,
07.02.2026,Alaves vs Getafe,Over 2.5,0.0,0.0,41.0,20.0,1.5,0.0,3.45,,0.0,
07.02.2026,Palermo vs Empoli,1,0.0,0.0,34.6,20.0,1.5,0.0,1.76,,0.0,
07.02.2026,Modena vs Sampdoria,1,0.0,0.0,30.8,20.0,1.5,0.0,1.91,,0.0,
07.02.2026,Mantova vs Bari,Over 2.5,0.0,0.0,24.2,20.0,1.5,0.0,2.12,,0.0,
08.02.2026,Nacional vs Casa Pia,1,0.0,0.0,9.9,20.0,1.5,0.0,1.75,,0.0,
08.02.2026,Go Ahead Eagles vs Telstar,1,0.0,0.0,9.8,20.0,1.5,0.0,1.84,,0.0,
08.02.2026,Groningen vs PSV Eindhoven,1,0.0,0.0,9.7,6.94,1.5,0.0,4.5,,0.0,
08.02.2026,Ath Bilbao vs Levante,X,0.0,0.0,9.6,8.4,1.5,0.0,3.85,,0.0,
08.02.2026,Angers vs Toulouse,1,0.0,0.0,9.6,9.02,1.5,0.0,3.65,,0.0,
08.02.2026,Malaga vs Cultural Leonesa,1,0.0,0.0,9.6,20.0,1.5,0.0,1.54,,0.0,
08.02.2026,Groningen vs PSV Eindhoven,X,0.0,0.0,9.4,6.52,1.5,0.0,4.6,,0.0,
08.02.2026,Ath Madrid vs Betis,Over 2.5,0.0,0.0,9.2,20.0,1.5,0.0,1.71,,0.0,
08.02.2026,Ath Madrid vs Betis,1,0.0,0.0,9.2,20.0,1.5,0.0,1.42,,0.0,
08.02.2026,Paris SG vs Marseille,X,0.0,0.0,8.8,5.34,1.5,0.0,5.13,,0.0,
08.02.2026,Valencia vs Real Madrid,X,0.0,0.0,8.7,5.86,1.5,0.0,4.7,,0.0,
08.02.2026,Bayern Munich vs Hoffenheim,X,0.0,0.0,8.4,3.8,1.5,0.0,6.5,,0.0,
08.02.2026,Benfica vs Alverca,1,0.0,0.0,8.3,20.0,1.5,0.0,1.21,,0.0,
08.02.2026,Sassuolo vs Inter,X,0.0,0.0,7.4,4.64,1.5,0.0,5.0,,0.0,
08.02.2026,Auxerre vs Paris FC,2,0.0,0.0,7.4,8.59,1.5,0.0,3.15,,0.0,
08.02.2026,Brighton vs Crystal Palace,2,0.0,0.0,7.2,5.77,1.5,0.0,4.1,,0.0,
08.02.2026,Angers vs Toulouse,Over 2.5,0.0,0.0,6.6,10.95,1.5,0.0,2.5,,0.0,
08.02.2026,Ceuta vs Cordoba,1,0.0,0.0,6.2,9.59,1.5,0.0,2.62,,0.0,
08.02.2026,Bayern Munich vs Hoffenheim,2,0.0,0.0,44.5,12.63,1.5,0.0,9.8,,0.0,
08.02.2026,Nice vs Monaco,1,0.0,0.0,44.4,20.0,1.5,0.0,3.1,,0.0,
08.02.2026,FC Koln vs RB Leipzig,1,0.0,0.0,43.5,20.0,1.5,0.0,3.3,,0.0,
08.02.2026,La Coruna vs Albacete,2,0.0,0.0,43.5,20.0,1.5,0.0,4.35,,0.0,
08.02.2026,Valencia vs Real Madrid,1,0.0,0.0,41.4,20.0,1.5,0.0,5.65,,0.0,
08.02.2026,Juventus vs Lazio,X,0.0,0.0,39.4,20.0,1.5,0.0,4.7,,0.0,
08.02.2026,Sassuolo vs Inter,1,0.0,0.0,38.1,13.62,1.5,0.0,8.0,,0.0,
08.02.2026,AZ Alkmaar vs Ajax,2,0.0,0.0,36.6,20.0,1.5,0.0,2.98,,0.0,
08.02.2026,Lecce vs Udinese,2,0.0,0.0,33.5,20.0,1.5,0.0,2.84,,0.0,
08.02.2026,Benfica vs Alverca,Over 2.5,0.0,0.0,29.2,20.0,1.5,0.0,1.65,,0.0,
08.02.2026,Sp Gijon vs Huesca,1,0.0,0.0,27.8,20.0,1.5,0.0,1.89,,0.0,
08.02.2026,Lecce vs Udinese,Over 2.5,0.0,0.0,14.7,20.0,1.5,0.0,2.7,,0.0,
08.02.2026,Sp Braga vs Rio Ave,Over 2.5,0.0,0.0,11.6,20.0,1.5,0.0,1.51,,0.0,
08.02.2026,Monza vs Avellino,1,0.0,0.0,9.4,20.0,1.5,0.0,1.5,,0.0,
08.02.2026,Sassuolo vs Milan,1,0.0,0.0,8.9,3.36,1.5,0.0,7.65,,0.0,
09.02.2026,Amiens vs Clermont,1,0.0,0.0,9.5,13.92,1.5,0.0,2.7,,0.0,
09.02.2026,Sheffield United vs Middlesbrough,1,0.0,0.0,9.2,16.5,1.5,0.0,2.4,,0.0,
09.02.2026,Sheffield United vs Middlesbrough,Over 2.5,0.0,0.0,8.9,20.0,1.5,0.0,1.87,,0.0,
09.02.2026,Santander vs Mirandes,1,0.0,0.0,8.8,20.0,1.5,0.0,1.45,,0.0,
09.02.2026,Atalanta vs Cremonese,X,0.0,0.0,8.2,4.98,1.5,0.0,5.1,,0.0,
09.02.2026,Santander vs Mirandes,Over 2.5,0.0,0.0,44.3,20.0,1.5,0.0,1.71,,0.0,
10.02.2026,Padova vs Carrarese,1,0.0,0.0,9.9,15.35,1.5,0.0,2.62,,0.0,
10.02.2026,West Ham vs Man United,2,0.0,0.0,9.9,20.0,1.5,0.0,1.71,,0.0,
10.02.2026,Pescara vs Catanzaro,Over 2.5,0.0,0.0,9.7,20.0,1.5,0.0,1.83,,0.0,
10.02.2026,Oxford vs Norwich,2,0.0,0.0,9.6,19.21,1.5,0.0,2.25,,0.0,
10.02.2026,Padova vs Carrarese,2,0.0,0.0,9.3,11.64,1.5,0.0,3.0,,0.0,
10.02.2026,Virtus Entella vs Cesena,1,0.0,0.0,8.9,14.77,1.5,0.0,2.5,,0.0,
10.02.2026,Reggiana vs Mantova,1,0.0,0.0,8.7,16.43,1.5,0.0,2.33,,0.0,
10.02.2026,Chelsea vs Leeds,1,0.0,0.0,8.7,20.0,1.5,0.0,1.5,,0.0,
10.02.2026,Sampdoria vs Palermo,2,0.0,0.0,8.5,15.44,1.5,0.0,2.38,,0.0,
10.02.2026,Chelsea vs Leeds,Over 2.5,0.0,0.0,8.2,20.0,1.5,0.0,1.66,,0.0,
10.02.2026,Venezia vs Modena,X,0.0,0.0,8.2,7.36,1.5,0.0,3.8,,0.0,
10.02.2026,Everton vs Bournemouth,1,0.0,0.0,8.1,15.55,1.5,0.0,2.3,,0.0,
10.02.2026,Pescara vs Catanzaro,2,0.0,0.0,7.1,11.57,1.5,0.0,2.53,,0.0,
10.02.2026,Oxford vs Norwich,Over 2.5,0.0,0.0,6.6,13.74,1.5,0.0,2.2,,0.0,
10.02.2026,Everton vs Bournemouth,Over 2.5,0.0,0.0,44.8,20.0,1.5,0.0,1.85,,0.0,
10.02.2026,Birmingham vs West Brom,1,0.0,0.0,44.3,20.0,1.5,0.0,1.83,,0.0,
10.02.2026,Leicester vs Southampton,1,0.0,0.0,44.1,20.0,1.5,0.0,3.25,,0.0,
10.02.2026,Tottenham vs Newcastle,1,0.0,0.0,43.8,20.0,1.5,0.0,3.25,,0.0,
10.02.2026,Birmingham vs West Brom,Over 2.5,0.0,0.0,42.8,20.0,1.5,0.0,2.12,,0.0,
10.02.2026,Leicester vs Southampton,Over 2.5,0.0,0.0,23.7,20.0,1.5,0.0,1.82,,0.0,
10.02.2026,West Ham vs Man United,Over 2.5,0.0,0.0,23.7,20.0,1.5,0.0,1.44,,0.0,
10.02.2026,Everton vs Bournemouth,2,0.0,0.0,5.6,6.35,1.5,0.0,3.2,,0.0,
10.02.2026,Tottenham vs Newcastle,X,0.0,0.0,5.6,5.03,1.5,0.0,3.8,,0.0,
11.02.2026,Charlton vs Stoke,X,0.0,0.0,9.8,11.15,1.5,0.0,3.2,,0.0,
11.02.2026,Sunderland vs Liverpool,Over 2.5,0.0,0.0,9.6,20.0,1.5,0.0,1.78,,0.0,
11.02.2026,Bari vs Spezia,1,0.0,0.0,9.2,11.47,1.5,0.0,3.0,,0.0,
11.02.2026,Nott'm Forest vs Wolves,X,0.0,0.0,9.0,7.48,1.5,0.0,4.0,,0.0,
11.02.2026,Crystal Palace vs Burnley,X,0.0,0.0,7.2,5.11,1.5,0.0,4.5,,0.0,
11.02.2026,Sudtirol vs Monza,1,0.0,0.0,6.8,7.44,1.5,0.0,3.3,,0.0,
11.02.2026,Crystal Palace vs Burnley,2,0.0,0.0,44.8,20.0,1.5,0.0,6.0,,0.0,
11.02.2026,Empoli vs Juve Stabia,1,0.0,0.0,44.0,20.0,1.5,0.0,2.51,,0.0,
11.02.2026,Avellino vs Frosinone,2,0.0,0.0,43.7,20.0,1.5,0.0,2.25,,0.0,
11.02.2026,Avellino vs Frosinone,Over 2.5,0.0,0.0,37.6,20.0,1.5,0.0,1.91,,0.0,
11.02.2026,Empoli vs Juve Stabia,Over 2.5,0.0,0.0,27.6,20.0,1.5,0.0,2.45,,0.0,
11.02.2026,Aston Villa vs Brighton,1,0.0,0.0,25.5,20.0,1.5,0.0,2.06,,0.0,
11.02.2026,Man City vs Fulham,1,0.0,0.0,18.0,20.0,1.5,0.0,1.39,,0.0,
11.02.2026,Charlton vs Stoke,1,0.0,0.0,6.8,8.24,1.5,0.0,3.05,,0.0,
11.02.2026,Go Ahead Eagles vs Heerenveen,1,0.0,0.0,42.9,20.0,1.5,0.0,2.74,,0.0,
11.02.2026,Nijmegen vs Utrecht,Over 2.5,0.0,0.0,39.3,20.0,1.5,0.0,1.74,,0.0,
11.02.2026,Nijmegen vs Utrecht,1,0.0,0.0,36.5,20.0,1.5,0.0,1.79,,0.0,
12.02.2026,Brentford vs Arsenal,X,0.0,0.0,9.4,7.95,1.5,0.0,3.95,,0.0,
13.02.2026,Rennes vs Paris FC,X,0.0,0.0,9.0,5.32,1.5,0.0,5.25,,0.0,
13.02.2026,Monaco vs Nantes,X,0.0,0.0,8.8,5.25,1.5,0.0,5.2,,0.0,
13.02.2026,Galatasaray vs Eyupspor,X,0.0,0.0,6.4,1.79,1.5,0.0,10.0,,0.0,
13.02.2026,Almeria vs Andorra,1,0.0,0.0,5.7,20.0,1.5,0.0,1.56,,0.0,
13.02.2026,Monaco vs Nantes,2,0.0,0.0,44.4,20.0,1.5,0.0,6.4,,0.0,
13.02.2026,Antalyaspor vs Samsunspor,2,0.0,0.0,43.9,20.0,1.5,0.0,2.2,,0.0,
13.02.2026,Almeria vs Andorra,Over 2.5,0.0,0.0,34.0,20.0,1.5,0.0,1.63,,0.0,
13.02.2026,Pisa vs Milan,2,0.0,0.0,20.7,20.0,1.5,0.0,1.66,,0.0,
13.02.2026,Clermont vs Rodez,Over 2.5,0.0,0.0,9.5,20.0,1.5,0.0,1.87,,0.0,
13.02.2026,Volendam vs PSV Eindhoven,X,0.0,0.0,9.5,4.82,1.5,0.0,5.9,,0.0,
13.02.2026,Red Star vs Nancy,Over 2.5,0.0,0.0,9.3,20.0,1.5,0.0,2.15,,0.0,
13.02.2026,Dortmund vs Mainz,Over 2.5,0.0,0.0,8.8,20.0,1.5,0.0,1.57,,0.0,
13.02.2026,Tondela vs Alverca,2,0.0,0.0,8.0,9.93,1.5,0.0,3.02,,0.0,
13.02.2026,Amiens vs Dunkerque,Over 2.5,0.0,0.0,7.3,17.25,1.5,0.0,2.06,,0.0,
13.02.2026,Amiens vs Dunkerque,2,0.0,0.0,6.4,15.78,1.5,0.0,2.02,,0.0,
13.02.2026,Tondela vs Alverca,Over 2.5,0.0,0.0,6.0,8.93,1.5,0.0,2.68,,0.0,
13.02.2026,Amiens vs Dunkerque,1,0.0,0.0,5.1,3.62,1.5,0.0,4.5,,0.0,
13.02.2026,Volendam vs PSV Eindhoven,1,0.0,0.0,44.8,14.94,1.5,0.0,8.5,,0.0,
13.02.2026,Genclerbirligi vs Rizespor,Over 2.5,0.0,0.0,44.4,20.0,1.5,0.0,1.93,,0.0,
13.02.2026,Genclerbirligi vs Rizespor,1,0.0,0.0,44.3,20.0,1.5,0.0,2.5,,0.0,
13.02.2026,Laval vs Annecy,2,0.0,0.0,44.2,20.0,1.5,0.0,2.62,,0.0,
13.02.2026,Red Star vs Nancy,2,0.0,0.0,44.1,20.0,1.5,0.0,4.4,,0.0,
13.02.2026,Pau FC vs Boulogne,2,0.0,0.0,42.0,20.0,1.5,0.0,4.6,,0.0,
13.02.2026,Clermont vs Rodez,1,0.0,0.0,36.9,20.0,1.5,0.0,2.66,,0.0,
13.02.2026,Dortmund vs Mainz,1,0.0,0.0,35.7,20.0,1.5,0.0,1.67,,0.0,
14.02.2026,Leverkusen vs FC Koln,1,0.0,0.0,9.9,20.0,1.5,0.0,1.53,,0.0,
14.02.2026,Stuttgart vs FC Koln,2,0.0,0.0,9.8,4.9,1.5,0.0,6.0,,0.0,
14.02.2026,Ein Frankfurt vs M'gladbach,Over 2.5,0.0,0.0,9.5,20.0,1.5,0.0,1.85,,0.0,
14.02.2026,Gil Vicente vs Sp Braga,Over 2.5,0.0,0.0,9.3,17.26,1.5,0.0,2.35,,0.0,
14.02.2026,Leverkusen vs FC Koln,Over 2.5,0.0,0.0,9.3,20.0,1.5,0.0,1.87,,0.0,
14.02.2026,Guingamp vs St Etienne,1,0.0,0.0,9.0,14.45,1.5,0.0,2.56,,0.0,
14.02.2026,Guingamp vs St Etienne,Over 2.5,0.0,0.0,8.5,20.0,1.5,0.0,1.82,,0.0,
14.02.2026,Sheffield Weds vs Millwall,1,0.0,0.0,8.2,2.05,1.5,0.0,11.0,,0.0,
14.02.2026,Getafe vs Villarreal,1,0.0,0.0,8.2,7.71,1.5,0.0,3.65,,0.0,
14.02.2026,Stuttgart vs FC Koln,X,0.0,0.0,8.1,5.77,1.5,0.0,4.5,,0.0,
14.02.2026,Milan vs Juventus,2,0.0,0.0,7.9,7.05,1.5,0.0,3.8,,0.0,
14.02.2026,Sheffield Weds vs Millwall,X,0.0,0.0,7.1,3.96,1.5,0.0,5.5,,0.0,
14.02.2026,Sevilla vs Alaves,Over 2.5,0.0,0.0,6.4,10.55,1.5,0.0,2.52,,0.0,
14.02.2026,Hamburg vs Union Berlin,Over 2.5,0.0,0.0,6.3,12.27,1.5,0.0,2.28,,0.0,
14.02.2026,Derby vs Swansea,2,0.0,0.0,6.2,6.9,1.5,0.0,3.25,,0.0,
14.02.2026,Portsmouth vs Sheffield United,Over 2.5,0.0,0.0,5.6,13.28,1.5,0.0,2.06,,0.0,
14.02.2026,Cordoba vs Leganes,2,0.0,0.0,44.8,20.0,1.5,0.0,4.25,,0.0,
14.02.2026,Espanol vs Celta,2,0.0,0.0,44.4,20.0,1.5,0.0,3.08,,0.0,
15.01.2026,,1,2.8,96.6,8.5%,,,11.81€,futbal,V,,Augsburg vs Union Berlin
15.01.2026,,Over 2.5,2.25,94.5,11.3%,,,20.0€,futbal,P,,Augsburg vs Union Berlin
15.01.2026,,2,2.3,97.5,32.4%,,,20.0€,futbal,V,,Verona vs Bologna
15.01.2026,,Over 2.5,2.37,97.1,38.4%,,,20.0€,futbal,V,,Verona vs Bologna
15.01.2026,,1,2.9,90.6,26.4%,,,20.0€,futbal,V,,Como vs Milan
15.01.2026,,X,3.2,95.5,9.2%,,,10.41€,futbal,P,,Como vs Milan
15.01.2026,,Under 2.5,1.75,94.1,36.2%,,,20.0€,futbal,P,,Como vs Milan
16.01.2026,,X,4.2,98.8,42.5%,,,20.0€,futbal,P,,Pisa vs Atalanta
16.01.2026,,2,2.64,100.0,37.5%,,,20.0€,futbal,P,,Werder Bremen vs Ein Frankfurt
16.01.2026,,Under 2.5,2.43,98.0,27.0%,,,20.0€,futbal,V,,Monaco vs Lorient
16.01.2026,,Over 2.5,2.21,101.4,29.5%,,,20.0€,futbal,V,,Espanol vs Girona
16.01.2026,,1,1.95,99.5,12.3%,,,20.0€,futbal,P,,Espanol vs Girona
16.01.2026,,1,1.72,100.0,38.4%,,,20.0€,futbal,V,,Monaco vs Lorient
16.01.2026,,Over 2.5,1.68,98.2,40.8%,,,20.0€,futbal,P,,Werder Bremen vs Ein Frankfurt
16.01.2026,,Over 2.5,1.5,100.0,31.6%,,,20.0€,futbal,V,,Sp Lisbon vs Casa Pia
16.01.2026,,1,1.39,100.0,5.0%,,,20.0€,futbal,V,,Paris SG vs Lille
16.01.2026,,1,1.22,99.2,18.4%,,,20.0€,futbal,V,,Sp Lisbon vs Casa Pia
16.01.2026,,Over 2.5,1.4,100.0,25.2%,,,20.0€,futbal,P,,Paris FC vs Lille
17.01.2026,,Under 2.5,1.72,100.0,9.2%,,,20.0€,futbal,P,,Sunderland vs Crystal Palace
17.01.2026,,Over 2.5,1.4,100.0,8.8%,,,20.0€,futbal,V,,For Sittard vs PSV Eindhoven
17.01.2026,,2,1.36,100.7,7.4%,,,20.0€,futbal,P,,Rio Ave vs Benfica
17.01.2026,,Over 2.5,2.44,100.4,7.3%,,,12.73€,futbal,P,,Mallorca vs Ath Bilbao
17.01.2026,,2,5.7,100.0,6.6%,,,3.53€,futbal,V,,Gil Vicente vs Nacional
17.01.2026,,2,2.75,100.0,6.0%,,,8.53€,futbal,P,,Betis vs Villarreal
17.01.2026,,2,5.1,100.0,5.4%,,,3.28€,futbal,P,,Tottenham vs West Ham
17.01.2026,,Over 2.5,1.75,100.0,5.0%,,,16.73€,futbal,P,,NAC Breda vs Nijmegen
17.01.2026,,1,4.71,100.0,45.0%,,,20.0€,futbal,P,,RB Leipzig vs Bayern Munich
17.01.2026,,X,3.75,101.4,44.4%,,,20.0€,futbal,P,,Excelsior vs Telstar
17.01.2026,,1,6.25,100.0,44.1%,,,20.0€,futbal,P,,Cagliari vs Juventus
17.01.2026,,2,3.27,99.7,43.9%,,,20.0€,futbal,P,,Alverca vs Moreirense
17.01.2026,,Over 2.5,2.02,100.0,43.6%,,,20.0€,futbal,P,,Toulouse vs Nice
17.01.2026,,Over 2.5,1.88,100.0,43.5%,,,20.0€,futbal,V,,FC Koln vs Mainz
17.01.2026,,1,1.84,98.9,43.1%,,,20.0€,futbal,V,,Osasuna vs Oviedo
17.01.2026,,Over 2.5,2.45,102.1,43.0%,,,20.0€,futbal,V,,Osasuna vs Oviedo
17.01.2026,,2,18.5,102.8,42.2%,,,6.02€,futbal,P,,Galatasaray vs Gaziantep
17.01.2026,,X,5.2,100.0,40.8%,,,20.0€,futbal,V,,Zwolle vs AZ Alkmaar
17.01.2026,,1,8.6,97.7,40.7%,,,13.39€,futbal,V,,Udinese vs Inter
17.01.2026,,2,8.7,99.8,40.5%,,,13.14€,futbal,P,,Napoli vs Sassuolo
17.01.2026,,X,7.6,100.0,40.2%,,,15.22€,futbal,P,,Real Madrid vs Levante
17.01.2026,,2,12.5,96.9,39.8%,,,8.65€,futbal,P,,Liverpool vs Burnley
17.01.2026,,Under 2.5,1.87,105.6,39.1%,,,20.0€,futbal,P,,Gil Vicente vs Nacional
17.01.2026,,Over 2.5,2.1,100.0,39.1%,,,20.0€,futbal,P,,AVS vs Arouca
17.01.2026,,Over 2.5,2.1,101.9,37.2%,,,20.0€,futbal,V,,Leeds vs Fulham
17.01.2026,,Under 2.5,2.14,100.0,35.4%,,,20.0€,futbal,V,,Angers vs Marseille
17.01.2026,,Under 2.5,2.4,100.0,35.2%,,,20.0€,futbal,V,,Zwolle vs AZ Alkmaar
17.01.2026,,1,2.24,100.0,35.0%,,,20.0€,futbal,P,,Leeds vs Fulham
17.01.2026,,Under 2.5,2.1,100.0,34.8%,,,20.0€,futbal,P,,Dortmund vs St Pauli
17.01.2026,,1,2.4,99.2,34.0%,,,20.0€,futbal,P,,Hoffenheim vs Leverkusen
17.01.2026,,Over 2.5,1.78,99.4,33.5%,,,20.0€,futbal,V,,Betis vs Villarreal
17.01.2026,,X,4.5,102.3,32.3%,,,20.0€,futbal,P,,Angers vs Marseille
17.01.2026,,1,1.48,99.3,31.3%,,,20.0€,futbal,P,,Lens vs Auxerre
17.01.2026,,1,2.2,100.0,30.7%,,,20.0€,futbal,P,,FC Koln vs Mainz
17.01.2026,,2,2.92,104.3,30.5%,,,20.0€,futbal,P,,NAC Breda vs Nijmegen
17.01.2026,,Under 2.5,3.3,100.0,30.2%,,,20.0€,futbal,P,,RB Leipzig vs Bayern Munich
17.01.2026,,1,2.92,100.7,29.7%,,,20.0€,futbal,P,,AVS vs Arouca
17.01.2026,,1,2.54,100.0,29.6%,,,20.0€,futbal,P,,Hamburg vs M'gladbach
17.01.2026,,Over 2.5,1.44,100.0,29.2%,,,20.0€,futbal,P,,Hoffenheim vs Leverkusen
17.01.2026,,1,2.5,101.2,25.9%,,,20.0€,futbal,V,,Sunderland vs Crystal Palace
17.01.2026,,1,2.1,100.0,25.7%,,,20.0€,futbal,P,,Toulouse vs Nice
17.01.2026,,Over 2.5,1.88,100.5,25.6%,,,20.0€,futbal,P,,Rio Ave vs Benfica
17.01.2026,,Under 2.5,2.3,99.6,24.7%,,,20.0€,futbal,P,,Tottenham vs West Ham
17.01.2026,,1,7.2,100.0,24.6%,,,9.92€,futbal,P,,Nott'm Forest vs Arsenal
17.01.2026,,X,3.95,102.6,24.2%,,,20.0€,futbal,P,,Gil Vicente vs Nacional
17.01.2026,,Over 2.5,1.8,99.4,21.1%,,,20.0€,futbal,V,,Udinese vs Inter
17.01.2026,,Over 2.5,2.05,100.0,19.5%,,,20.0€,futbal,V,,Napoli vs Sassuolo
17.01.2026,,X,5.1,102.0,19.0%,,,11.59€,futbal,V,,RB Leipzig vs Bayern Munich
17.01.2026,,Over 2.5,1.66,100.0,16.8%,,,20.0€,futbal,V,,Wolfsburg vs Heidenheim
17.01.2026,,1,1.75,100.0,16.7%,,,20.0€,futbal,P,,Wolfsburg vs Heidenheim
17.01.2026,,1,3.85,105.5,16.4%,,,14.42€,futbal,V,,Man United vs Man City
17.01.2026,,Over 2.5,2.6,100.0,15.9%,,,20.0€,futbal,P,,Alverca vs Moreirense
17.01.2026,,Over 2.5,1.6,101.9,14.5%,,,20.0€,futbal,V,,Liverpool vs Burnley
17.01.2026,,1,2.82,100.7,14.3%,,,19.68€,futbal,P,,Betis vs Villarreal
17.01.2026,,1,8.4,105.0,13.9%,,,4.7€,futbal,V,,For Sittard vs PSV Eindhoven
17.01.2026,,X,4.4,97.8,13.2%,,,9.7€,futbal,V,,Cagliari vs Juventus
17.01.2026,,1,1.57,98.7,12.9%,,,20.0€,futbal,P,,Ajax vs Go Ahead Eagles
17.01.2026,,Over 2.5,2.04,100.0,12.7%,,,20.0€,futbal,P,,Nott'm Forest vs Arsenal
17.01.2026,,X,7.4,97.4,11.5%,,,4.49€,futbal,P,,Liverpool vs Burnley
17.01.2026,,1,1.92,98.5,10.6%,,,20.0€,futbal,V,,Chelsea vs Brentford
17.01.2026,,2,3.02,99.3,43.9%,,,20.0€,futbal,P,,Parma vs Genoa
17.01.2026,,Over 2.5,2.55,97.3,40.4%,,,20.0€,futbal,P,,Parma vs Genoa
17.01.2026,,Under 2.5,1.75,99.4,28.1%,,,20.0€,futbal,P,,Kasimpasa vs Antalyaspor
17.01.2026,,2,3.7,90.2,24.8%,,,20.0€,futbal,V,,Kasimpasa vs Antalyaspor
17.01.2026,,Over 2.5,1.76,94.1,22.8%,,,20.0€,futbal,V,,Heerenveen vs Groningen
17.01.2026,,1,2.34,101.7,20.8%,,,20.0€,futbal,V,,Heerenveen vs Groningen
17.01.2026,,Under 2.5,2.1,100.0,12.7%,,,20.0€,futbal,P,,Dortmund vs FC Koln
17.01.2026,,X,3.35,101.2,10.3%,,,11.01€,futbal,P,,Kasimpasa vs Antalyaspor
18.01.2026,,X,6.0,96.8,7.7%,,,3.85€,futbal,P,,Milan vs Lecce
18.01.2026,,Under 2.5,2.08,100.0,7.1%,,,16.35€,futbal,V,,Milan vs Lecce
18.01.2026,,2,1.59,100.0,6.0%,,,20.0€,futbal,P,,Tondela vs Sp Braga
18.01.2026,,Over 2.5,2.2,100.0,5.6%,,,11.6€,futbal,P,,Torino vs Roma
18.01.2026,,X,4.3,97.7,5.2%,,,3.94€,futbal,P,,Stuttgart vs Union Berlin
